,LOAN_ID,PORTFOLIO,DEBT_RATIO,PROFIT_MARGIN,TOTAL_ASSETS,QUICK_RATIO,CURRENT_RATIO,RETURN_ON_EQUITY,PD_RISK_RATING
259,ZZZ000259,CRE Construction,0.589516544,0.521559655,1088037.606,0.471613235,0.532028933,110.7578472,1
260,ZZZ000260,CRE Construction,0.520051165,0.066139984,1043530.984,0.416040932,0.078976139,97.28656604,3
261,ZZZ000261,CRE Permanent,0.844634735,0.10988544,920517.201,0.675707788,0.851029628,112.8615866,7
262,ZZZ000262,CRE Permanent,0.029556814,0.069530394,NA,0.023645451,0.294576807,90.89658773,1
263,ZZZ000263,CRE Permanent,NA,0.113848591,1135894.924,0.479815479,0.110557188,77.85382555,1
264,ZZZ000264,CRE Construction,0.26841977,0.133854578,1093239.85,0.214735816,0.171778865,122.5814445,1
265,ZZZ000265,C&I,0.120608904,0.933112829,905139.4008,0.096487124,0.109588563,112.0721253,2
266,ZZZ000266,CRE Construction,0.100705462,0.270964101,1040337.875,0.080564369,0.093739534,96.11948943,2
267,ZZZ000267,CRE Construction,0.74816114,0.965708087,983854.4162,0.598528912,0.929567075,95.28225923,1
268,ZZZ000268,C&I,0.015960629,0.468985482,997569.9914,0.012768503,0.540429549,94.2130772,1
269,ZZZ000269,CRE Permanent,0.049461146,0.316239225,1053029.764,0.039568917,0.088192601,104.9431686,2
270,ZZZ000270,CRE Permanent,0.747623786,0.770408529,836428.2695,0.598099029,0.380557645,90.19860162,6
271,ZZZ000271,CRE Permanent,0.357237664,0.074302286,1275457.057,0.285790131,0.457279152,104.7061075,1
272,ZZZ000272,C&I,0.758958196,0.373024373,1054357.361,0.607166557,0.214826481,90.95726134,1
273,ZZZ000273,CRE Permanent,0.375956343,0.639111256,1014698.166,0.300765074,0.831646743,105.7190992,2
274,ZZZ000274,CRE Permanent,0.799462709,0.290427214,1142543.658,0.639570167,0.482529043,110.3683191,2
275,ZZZ000275,CRE Permanent,0.025692766,0.326652661,868804.0417,0.020554212,0.453753714,91.14598275,4
276,ZZZ000276,CRE Construction,0.50635855,0.109209808,1074118.75,0.40508684,0.204684112,97.07530249,1
277,ZZZ000277,C&I,0.821228646,0.167233684,1098853.232,0.656982917,0.746920195,95.31627072,1
278,ZZZ000278,CRE Construction,0.544756576,0.05918116,986360.0253,0.435805261,0.924243796,110.2107908,4
279,ZZZ000279,CRE Construction,0.266684454,0.624041223,998736.8294,0.213347564,0.033809939,99.64584026,2
280,ZZZ000280,CRE Construction,0.344637322,0.820512685,1071328.598,0.275709858,0.818574117,113.9906834,1
281,ZZZ000281,CRE Construction,0.369175953,0.059708951,1007025.985,0.295340762,0.600760972,85.71411696,5
282,ZZZ000282,CRE Construction,0.429252085,0.655225883,982178.6051,0.343401668,0.727038582,102.8366554,2
283,ZZZ000283,C&I,0.918514373,0.329188359,955450.5346,0.734811499,0.815192439,97.7405482,4
284,ZZZ000284,C&I,NA,0.217339718,1019593.048,0.627475852,0.324112299,102.7215271,3
285,ZZZ000285,CRE Construction,0.737831532,0.930517996,985409.5059,0.590265226,0.479706416,100.3071886,2
286,ZZZ000286,C&I,0.280772624,0.303592264,985087.507,0.224618099,0.007763232,96.28169167,3
287,ZZZ000287,CRE Permanent,0.456826628,0.795313129,1116011.622,0.365461303,0.7633781,89.23942076,1
288,ZZZ000288,CRE Construction,0.287537642,0.806737861,1076069.808,0.230030113,0.332744211,100.179973,2
289,ZZZ000289,C&I,0.696291068,0.004938901,928282.7787,0.557032854,0.902026754,81.97190703,7
290,ZZZ000290,C&I,0.820756298,0.94556365,1080842.175,0.656605039,0.90880694,84.61135476,2
291,ZZZ000291,CRE Permanent,0.655153532,0.824371968,1030269.995,0.524122825,0.602484836,88.42031711,2
292,ZZZ000292,C&I,0.413504677,0.948887861,1098017.95,0.330803742,0.929097224,87.92356888,1
293,ZZZ000293,C&I,0.951829415,0.126050317,1107543.662,0.761463532,0.584159566,101.3637187,2
294,ZZZ000294,CRE Construction,0.24310946,0.808742169,960109.7972,0.194487568,0.078290973,98.32026897,2
295,ZZZ000295,CRE Construction,0.608685027,0.562622984,1244037.741,0.486948021,0.981175763,102.0352607,1
296,ZZZ000296,CRE Permanent,0.757951469,0.304357626,1105644.456,0.606361175,0.404605429,95.38371455,1
297,ZZZ000297,C&I,0.693667362,0.118053344,942910.9634,0.554933889,0.879208563,77.45957003,6
298,ZZZ000298,C&I,NA,0.04819377,797288.6201,0.092342237,0.707335288,93.75822548,8
299,ZZZ000299,CRE Construction,0.635911664,0.92507149,1038570.936,0.508729332,0.638640281,90.18329943,1
300,ZZZ000300,CRE Permanent,0.309025368,0.471365372,1064598.189,0.247220295,0.035911482,107.6661619,1
301,ZZZ000301,C&I,0.352998502,0.054770314,999069.6322,0.282398802,0.694126349,96.81810435,3
302,ZZZ000302,C&I,0.980958316,0.137803096,930696.6186,0.784766653,0.988447404,94.55687711,5
303,ZZZ000303,C&I,0.538882764,0.29821201,1031547.294,0.431106211,0.391101525,107.7062958,2
304,ZZZ000304,CRE Construction,NA,0.330015973,993820.3229,0.35522709,0.785498595,120.6188694,4
305,ZZZ000305,CRE Permanent,0.949366778,0.014103409,883597.2447,0.759493422,0.918005721,104.3923572,6
306,ZZZ000306,C&I,0.452483371,0.112641755,855318.9838,0.361986697,0.136518518,94.85672732,5
307,ZZZ000307,CRE Construction,0.190625804,0.720164491,801060.7205,0.152500643,0.970533051,94.87231734,6
308,ZZZ000308,CRE Construction,0.99160915,0.548826402,NA,0.79328732,0.615259517,84.8638541,5
309,ZZZ000309,C&I,NA,0.867730755,989557.7786,0.438764358,0.35801063,107.092993,1
310,ZZZ000310,C&I,0.768815767,0.596860345,979300.3589,0.615052614,0.235676785,120.7449369,4
311,ZZZ000311,CRE Permanent,0.913421673,0.631110969,1099445.822,0.730737338,0.514471473,112.2131468,2
312,ZZZ000312,C&I,NA,0.900194914,1062342.109,0.545689602,0.595657701,98.48210439,1
313,ZZZ000313,CRE Construction,0.40725142,0.21300329,1059783.158,0.325801136,0.554391833,117.0245062,1
314,ZZZ000314,CRE Permanent,0.407592299,0.20512425,1017192.829,0.32607384,0.641364826,94.23997703,5
315,ZZZ000315,C&I,0.14608279,0.036823303,1040737.939,0.116866232,0.9592423,102.2946565,1
316,ZZZ000316,CRE Construction,0.196667714,0.164637718,959412.9719,0.157334171,0.957777788,105.2118387,4
317,ZZZ000317,CRE Permanent,0.192209339,0.340160475,903476.6631,0.153767472,0.950209978,101.997721,5
318,ZZZ000318,C&I,0.408414401,0.024137628,834934.1497,0.326731521,0.503762639,114.7324845,6
319,ZZZ000319,CRE Construction,0.348221306,0.829234091,814716.9178,0.278577045,0.185598338,100.6937554,3
320,ZZZ000320,C&I,0.834542848,0.285033665,952999.5989,0.667634279,0.507550989,85.47895605,4
321,ZZZ000321,CRE Permanent,0.198400007,0.670752358,930254.6908,0.158720006,0.468803193,78.01726346,5
322,ZZZ000322,C&I,0.86180531,0.960967897,877847.1382,0.689444248,0.016771639,95.35017195,3
323,ZZZ000323,CRE Construction,0.39718531,0.960950658,832841.1152,0.317748248,0.045635106,88.34426528,5
324,ZZZ000324,CRE Construction,0.153253767,0.578988458,NA,0.122603014,0.003693976,108.2055822,1
325,ZZZ000325,CRE Construction,0.339283383,0.317503017,NA,0.271426707,0.583915194,113.5362659,1
326,ZZZ000326,C&I,0.36718044,0.359425292,1189032.351,0.293744352,0.745316797,107.7020107,1
327,ZZZ000327,CRE Construction,0.427379083,0.552653598,1082215.85,0.341903266,0.27020063,121.6817305,2
328,ZZZ000328,C&I,0.186336904,0.451814455,NA,0.149069523,0.557225294,72.62679108,4
329,ZZZ000329,CRE Permanent,0.6580166,0.515233423,850446.6724,0.52641328,0.30058176,108.0144116,5
330,ZZZ000330,C&I,0.920411381,0.808642839,1107644.518,0.736329105,0.349079234,103.2452669,1
331,ZZZ000331,CRE Permanent,0.733894063,0.787305799,999009.3611,0.58711525,0.707535872,103.1779564,1
332,ZZZ000332,C&I,0.882319272,0.373169276,1028164.45,0.705855417,0.349443619,105.0042013,5
333,ZZZ000333,C&I,0.953346531,0.048855,980532.2463,0.762677225,0.679747136,95.33731066,8
334,ZZZ000334,CRE Construction,0.194901535,0.474584585,887053.2933,0.155921228,0.485461751,109.7844529,3
335,ZZZ000335,C&I,0.472616735,0.012129908,1064068.683,0.378093388,0.445100003,98.70487395,2
336,ZZZ000336,CRE Construction,0.386050656,0.827381279,989164.7191,0.308840525,0.187148871,99.0208424,2
337,ZZZ000337,CRE Permanent,0.374165857,0.365732271,NA,0.299332686,0.485936752,104.4128359,1
338,ZZZ000338,C&I,0.027855657,0.426959838,941795.6177,0.022284525,0.016865001,101.1993189,4
339,ZZZ000339,CRE Permanent,0.929355212,0.594741343,NA,0.743484169,0.524316444,97.63781176,1
340,ZZZ000340,CRE Construction,0.410529276,0.197160996,NA,0.328423421,0.320919927,101.0067256,8
341,ZZZ000341,CRE Construction,0.955840216,0.897772554,1109332.974,0.764672173,0.956704888,96.31410487,2
342,ZZZ000342,CRE Construction,0.27215284,0.559165557,1034805.954,0.217722272,0.61707167,95.34135663,2
343,ZZZ000343,CRE Construction,0.517246494,0.490650109,892539.3959,0.413797195,0.91916526,98.00684244,4
344,ZZZ000344,C&I,0.978309842,0.194720203,NA,0.782647874,0.29639438,85.81647732,8
345,ZZZ000345,CRE Permanent,0.369696486,0.787934216,1033145.795,0.295757189,0.09914886,114.1730795,1
346,ZZZ000346,CRE Construction,0.310430439,0.997719688,791791.0928,0.248344351,0.553615978,74.73567876,4
347,ZZZ000347,C&I,0.034209633,0.14180481,1032321.386,0.027367706,0.460360502,102.0201532,2
348,ZZZ000348,CRE Permanent,0.667565848,0.164993857,NA,0.534052678,0.791159098,105.6156174,5
349,ZZZ000349,C&I,0.920916377,0.145974521,1199808.682,0.736733101,0.623699027,109.202772,1
350,ZZZ000350,C&I,0.044989598,0.58293392,951888.3932,0.035991678,0.334015363,91.5081769,2
351,ZZZ000351,CRE Permanent,0.201132632,0.994360257,968710.0914,0.160906105,0.362517643,92.1395646,1
352,ZZZ000352,CRE Construction,NA,0.372824659,872920.0761,0.594811907,0.497987274,97.3949176,5
353,ZZZ000353,CRE Permanent,0.130556831,0.063103606,1052265.139,0.104445465,0.043963666,100.1219445,1
354,ZZZ000354,CRE Construction,0.708883594,0.689708953,861293.4635,0.567106875,0.125970011,78.09125487,7
355,ZZZ000355,CRE Permanent,0.998831811,0.773348722,995780.2041,0.799065449,0.619477859,95.4869798,5
356,ZZZ000356,CRE Permanent,0.943913046,0.515196271,1058494.956,0.755130437,0.98210834,93.96078624,2
357,ZZZ000357,CRE Permanent,0.592903899,0.438923466,903872.758,0.474323119,0.803860925,109.7782851,5
358,ZZZ000358,C&I,0.731295636,0.61014048,1087360.593,0.585036509,0.243193961,104.5123453,1
359,ZZZ000359,CRE Permanent,0.486734176,0.230038211,1087170.937,0.38938734,0.289876486,93.02526501,2
360,ZZZ000360,CRE Construction,0.768151996,0.107386281,1123574.543,0.614521597,0.959365476,100.8727825,2
361,ZZZ000361,C&I,0.003145462,0.782193312,1160887.937,0.00251637,0.371344596,93.89040573,1
362,ZZZ000362,CRE Construction,0.557941298,0.395485629,1226627.615,0.446353039,0.589006207,119.9086615,1
363,ZZZ000363,C&I,0.460255289,0.476418502,1115088.413,0.368204231,0.543011478,103.3022087,2
364,ZZZ000364,CRE Permanent,0.329715145,0.872824227,1083927.777,0.263772116,0.399125359,101.2604392,1
365,ZZZ000365,C&I,0.835475627,0.07997469,901086.5296,0.668380502,0.268674673,83.35066313,8
366,ZZZ000366,CRE Permanent,0.977701663,0.340531194,1057798.622,0.78216133,0.631783552,85.85154279,4
367,ZZZ000367,CRE Construction,0.660514947,0.128608532,1102197.403,0.528411958,0.279819221,91.98391388,1
368,ZZZ000368,C&I,0.23357486,0.706559556,1041521.377,0.186859888,0.059559282,89.6991965,1
369,ZZZ000369,C&I,0.81920042,0.584224109,NA,0.655360336,0.182845473,88.33703654,1
370,ZZZ000370,C&I,0.724684895,0.594418518,992572.5636,0.579747916,0.810004226,95.97250238,3
371,ZZZ000371,CRE Permanent,0.976357153,0.277981917,950480.0545,0.781085723,0.388517233,104.5843791,5
372,ZZZ000372,CRE Construction,0.265113029,0.405834864,990131.9439,0.212090423,0.277727269,106.8579761,2
373,ZZZ000373,CRE Construction,0.878820043,0.085564404,776975.7376,0.703056034,0.028449842,96.54990804,8
374,ZZZ000374,CRE Construction,0.487889212,0.626823673,935626.3967,0.39031137,0.830005075,118.6190849,5
375,ZZZ000375,CRE Construction,0.305468285,0.581527446,996680.8044,0.244374628,0.252340704,107.352342,1
376,ZZZ000376,CRE Construction,0.395096999,0.785267667,861946.1683,0.316077599,0.648845063,103.3654021,4
377,ZZZ000377,CRE Construction,0.759339716,0.618239455,831499.8453,0.607471773,0.270078751,98.1037191,7
378,ZZZ000378,C&I,0.100801642,0.654982537,912880.1642,0.080641314,0.553647221,106.7537592,4
379,ZZZ000379,CRE Permanent,0.42135969,0.035170831,917465.922,0.337087752,0.786158069,115.0710354,5
380,ZZZ000380,CRE Construction,0.657764248,0.867720639,1074830.431,0.526211398,0.92893804,107.520198,2
381,ZZZ000381,CRE Construction,0.295264092,0.149935183,NA,0.236211274,0.203704481,103.8139254,5
382,ZZZ000382,CRE Construction,0.2059865,0.120282739,819908.997,0.1647892,0.302216576,101.2750774,7
383,ZZZ000383,C&I,NA,0.807152437,1065972.588,0.001717369,0.293960015,96.8305268,2
384,ZZZ000384,CRE Construction,0.107842679,0.769245312,993963.8359,0.086274143,0.777517498,94.6811557,2
385,ZZZ000385,CRE Permanent,NA,0.643635675,931282.6865,0.171893618,0.646786353,107.934362,3
386,ZZZ000386,CRE Permanent,0.115153674,0.264895868,1050087.474,0.092122939,0.643707291,113.8145689,2
387,ZZZ000387,C&I,0.687159432,0.661734468,996088.0068,0.549727545,0.889933699,103.4603804,2
388,ZZZ000388,C&I,0.19327223,0.863462339,1101223.058,0.154617784,0.608813209,101.2736373,2
389,ZZZ000389,CRE Permanent,NA,0.125313091,1144811.452,0.787937515,0.846753839,85.93175318,2
390,ZZZ000390,C&I,0.947037976,0.456126882,NA,0.757630381,0.647591193,92.23455458,1
391,ZZZ000391,CRE Construction,0.691706969,0.880049632,787392.2781,0.553365575,0.144944943,98.16662815,7
392,ZZZ000392,C&I,0.739891944,0.20099055,902001.5189,0.591913555,0.461560721,111.0887873,5
393,ZZZ000393,C&I,0.732440298,0.568167727,1024605.511,0.585952239,0.33918752,84.14211115,1
394,ZZZ000394,C&I,0.652598444,0.442260146,1280637.086,0.522078755,0.514733899,99.47992283,2
395,ZZZ000395,CRE Construction,0.167046307,0.684419329,887669.0096,0.133637046,0.136725664,114.2192677,5
396,ZZZ000396,C&I,0.923180858,0.192006605,947002.4241,0.738544687,0.110742545,89.25331255,5
397,ZZZ000397,CRE Construction,0.564604846,0.767429787,1024988.113,0.451683877,0.306828679,100.6859902,2
398,ZZZ000398,CRE Permanent,0.536495635,0.582974961,1032853.941,0.429196508,0.910852839,88.88265711,1
399,ZZZ000399,C&I,NA,0.143304154,1084719.126,0.015074998,0.169193357,107.7037818,1
400,ZZZ000400,C&I,0.366399628,0.069793167,994853.4361,0.293119702,0.819705006,97.51982896,3
401,ZZZ000401,CRE Permanent,0.686242274,0.755605486,NA,0.54899382,0.901256301,113.0001704,4
402,ZZZ000402,CRE Permanent,0.416628723,0.36789606,1102522.66,0.333302979,0.064097946,105.0759811,2
403,ZZZ000403,C&I,0.757026246,0.909658443,876159.255,0.605620997,0.953772152,98.78244785,5
404,ZZZ000404,CRE Construction,0.775794868,0.695319516,1075484.137,0.620635894,0.121107473,110.6039128,2
405,ZZZ000405,CRE Permanent,NA,0.219470727,981535.871,0.458869616,0.780468016,98.76158273,5
406,ZZZ000406,C&I,0.188698793,0.898231592,955322.8955,0.150959034,0.312418808,98.10762716,2
407,ZZZ000407,C&I,0.758265334,0.474896205,1003073.547,0.606612267,0.224843031,116.7754591,5
408,ZZZ000408,CRE Construction,0.092683093,0.451369201,NA,0.074146474,0.307597146,105.4457209,2
409,ZZZ000409,CRE Permanent,0.622358527,0.265859962,1115274.811,0.497886821,0.961633957,104.8815181,2
410,ZZZ000410,C&I,0.415913202,0.799760232,881577.7774,0.332730561,0.442248399,112.7525653,3
411,ZZZ000411,CRE Construction,0.776510871,0.713703029,919577.5735,0.621208696,0.161952248,86.86073247,3
412,ZZZ000412,CRE Permanent,0.807802802,0.145678939,970773.3565,0.646242242,0.431042589,111.6198375,4
413,ZZZ000413,C&I,0.96729632,0.673949808,1023611.194,0.773837056,0.308685925,114.610312,1
414,ZZZ000414,CRE Construction,0.215903251,0.425362431,931729.8823,0.172722601,0.650581131,93.81731892,5
415,ZZZ000415,C&I,0.867008911,0.150888049,NA,0.693607129,0.971453645,112.1154244,3
416,ZZZ000416,C&I,0.416918028,0.710445661,1103943.665,0.333534423,0.339225537,108.283362,2
417,ZZZ000417,C&I,NA,0.452697293,1194953.248,0.410422973,0.190423637,107.5359571,2
418,ZZZ000418,CRE Permanent,0.774937321,0.537400579,1044101.54,0.619949856,0.512550133,91.58057269,2
419,ZZZ000419,CRE Construction,0.132543318,0.901617085,NA,0.106034654,0.999973908,112.0192949,1
420,ZZZ000420,CRE Permanent,0.411907642,0.654009786,805950.8972,0.329526114,0.146897922,108.6581386,6
421,ZZZ000421,CRE Permanent,0.662047573,0.0464032,1033133.118,0.529638059,0.5070308,106.9251108,3
422,ZZZ000422,CRE Permanent,0.907719767,0.085801062,1016695.673,0.726175814,0.395433386,94.33205258,3
423,ZZZ000423,CRE Construction,0.344491637,0.500544778,1001342.043,0.27559331,0.069149469,108.1923626,1
424,ZZZ000424,CRE Construction,0.105243064,0.953774887,1066677.292,0.084194451,0.197095291,90.25917557,2
425,ZZZ000425,CRE Construction,0.932345922,0.213607383,1003916.838,0.745876737,0.733175193,83.16279225,5
426,ZZZ000426,CRE Permanent,0.199933273,0.862508298,1268862.763,0.159946618,0.643475175,105.5065098,1
427,ZZZ000427,C&I,0.054018307,0.621945502,1041582.41,0.043214646,0.534169691,94.25512487,1
428,ZZZ000428,CRE Permanent,NA,0.835827961,1007415.957,0.340672061,0.922522885,101.9067974,1
429,ZZZ000429,C&I,0.33879582,0.53427936,1205377.404,0.271036656,0.008583195,104.9181693,1
430,ZZZ000430,C&I,0.275601303,0.513552469,958871.0702,0.220481042,0.595304345,95.8664287,5
431,ZZZ000431,CRE Permanent,0.663490542,0.787207454,960009.0518,0.530792434,0.895078067,81.03257941,5
432,ZZZ000432,CRE Permanent,0.783896097,0.311268967,973739.2111,0.627116878,0.878841873,101.6177655,4
433,ZZZ000433,CRE Construction,0.439697367,0.850535421,1023689.009,0.351757893,0.913319238,102.2996487,1
434,ZZZ000434,C&I,0.930323868,0.329113464,1115467.605,0.744259094,0.836700368,104.5240214,1
435,ZZZ000435,CRE Construction,0.272207206,0.792060006,922273.2351,0.217765765,0.442428674,100.147864,1
436,ZZZ000436,CRE Construction,0.659029029,0.373722538,1103676.833,0.527223223,0.893738549,108.4299407,2
437,ZZZ000437,C&I,0.380289294,0.403909272,916780.4831,0.304231435,0.590023252,116.2980344,4
438,ZZZ000438,CRE Permanent,0.935390777,0.942261048,911508.8068,0.748312622,0.049571577,102.2648507,5
439,ZZZ000439,CRE Construction,0.73550093,0.602181869,NA,0.588400744,0.87331587,107.6532682,4
440,ZZZ000440,C&I,0.590090453,0.849580801,977082.7951,0.472072363,0.088796589,98.42646883,2
441,ZZZ000441,C&I,0.814652415,0.767928336,1067660.891,0.651721932,0.434819002,114.6605657,2
442,ZZZ000442,CRE Permanent,0.88240883,0.333789804,1025203.296,0.705927064,0.277820883,117.7816445,3
443,ZZZ000443,CRE Permanent,0.745441309,0.780444318,1072804.783,0.596353047,0.498739739,93.0078477,2
444,ZZZ000444,C&I,0.501791561,0.292293984,962062.8506,0.401433249,0.91566857,76.36813391,5
445,ZZZ000445,C&I,0.988501473,0.66673125,1004563.956,0.790801179,0.439261531,95.02347744,5
446,ZZZ000446,CRE Permanent,0.555268051,0.207180881,1030306.792,0.444214441,0.574233367,94.12843382,5
447,ZZZ000447,C&I,0.879701833,0.209233263,953963.6616,0.703761466,0.588778045,112.7757285,5
448,ZZZ000448,CRE Permanent,0.630439264,0.07635686,991117.9368,0.504351411,0.158377201,81.28926245,4
449,ZZZ000449,CRE Permanent,0.613215532,0.000184881,922579.4733,0.490572426,0.151180974,101.4922288,7
450,ZZZ000450,C&I,0.0336093,0.407685331,1029182.035,0.02688744,0.465162884,99.9880068,1
451,ZZZ000451,C&I,0.254700686,0.259882659,986494.2657,0.203760548,0.109408548,108.7674838,4
452,ZZZ000452,CRE Permanent,0.775968801,0.16077603,1029344.257,0.620775041,0.950275342,114.0394635,4
453,ZZZ000453,CRE Construction,0.998245001,0.07481405,929654.1932,0.798596001,0.471782822,94.40441533,6
454,ZZZ000454,CRE Permanent,0.960118402,0.138395884,903762.9045,0.768094721,0.90689235,114.0690541,6
455,ZZZ000455,CRE Construction,0.750928814,0.903594502,1062749.532,0.600743051,0.140967848,84.96103822,1
456,ZZZ000456,C&I,0.680503861,0.46701043,1048260.136,0.544403089,0.593405639,101.6162247,2
457,ZZZ000457,CRE Permanent,0.246886454,0.16813742,937907.504,0.197509163,0.446427907,85.04783824,5
458,ZZZ000458,CRE Construction,0.606562977,0.090524277,1074798.839,0.485250382,0.787530066,88.58510763,1
459,ZZZ000459,C&I,0.573970563,0.621338604,931895.6733,0.459176451,0.17388245,101.3789024,3
460,ZZZ000460,CRE Construction,0.049594908,0.455200516,810255.223,0.039675927,0.087701477,88.88450302,6
461,ZZZ000461,CRE Permanent,NA,0.977325055,987712.6607,0.298256116,0.910860596,118.3578385,2
